"","loan_amount","sector","term_in_months","borrower_genders","date"
"52068",200,"Food",13,"female",2016-06-21
"52069",975,"Food",14,"female",2016-06-21
"52070",200,"Food",14,"female",2016-06-21
"52071",200,"Retail",14,"female",2016-06-21
"52072",1000,"Retail",14,"male",2016-06-21
"52073",450,"Services",15,"male",2016-06-21
"52074",500,"Clothing",14,"male",2016-06-21
"52075",300,"Agriculture",14,"female",2016-06-21
"52076",150,"Retail",14,"female",2016-06-21
"52077",300,"Food",14,"female",2016-06-21
"52078",200,"Food",13,"female",2016-06-21
"52079",200,"Services",13,"female",2016-06-21
"52080",500,"Clothing",13,"female",2016-06-21
"52081",500,"Food",13,"female",2016-06-21
"52082",200,"Services",8,"female",2016-06-21
"52083",800,"Retail",14,"female",2016-06-21
"52084",500,"Retail",14,"female",2016-06-21
"52085",500,"Retail",14,"female",2016-06-21
"52086",500,"Food",14,"female",2016-06-21
"52087",500,"Retail",14,"female",2016-06-21
"52088",200,"Agriculture",14,"female",2016-06-21
"52089",1200,"Agriculture",26,"female",2016-06-21
"52090",300,"Food",13,"female",2016-06-21
"52091",500,"Services",14,"female",2016-06-21
"52092",200,"Food",5,"female",2016-06-21
"52093",200,"Food",13,"female",2016-06-21
"52094",375,"Services",15,"female",2016-06-21
"52095",150,"Food",14,"female",2016-06-21
"52096",400,"Agriculture",14,"female",2016-06-21
"52097",400,"Services",13,"female",2016-06-21
"52098",300,"Food",13,"female",2016-06-21
"52099",150,"Food",13,"female",2016-06-21
"52100",500,"Food",14,"female",2016-06-21
"52101",600,"Agriculture",14,"female",2016-06-21
"52102",900,"Services",14,"male",2016-06-21
"52103",200,"Food",8,"female",2016-06-21
"52104",200,"Food",14,"female",2016-06-21
"52105",200,"Clothing",14,"female",2016-06-21
"52106",200,"Food",13,"female",2016-06-21
"52107",400,"Services",11,"female",2016-06-21
"52108",100,"Food",5,"female",2016-06-21
"52109",150,"Agriculture",13,"female",2016-06-21
"52110",400,"Agriculture",14,"male",2016-06-21
"52111",300,"Food",13,"female",2016-06-21
"52112",300,"Agriculture",14,"female",2016-06-21
"52113",400,"Retail",14,"female",2016-06-21
"52114",200,"Food",13,"female",2016-06-21
"52115",300,"Food",14,"female",2016-06-21
"52116",200,"Agriculture",14,"female",2016-06-21
"52117",500,"Agriculture",14,"male",2016-06-21
"52118",10200,"Education",121,"female",2016-06-21
"52119",200,"Food",14,"female",2016-06-21
"52120",200,"Agriculture",8,"female",2016-06-21
"52121",500,"Transportation",13,"female",2016-06-21
"52122",150,"Agriculture",14,"female",2016-06-21
"52123",200,"Food",13,"female",2016-06-21
"52124",975,"Agriculture",14,"female",2016-06-21
"52125",300,"Agriculture",8,"male",2016-06-21
"52126",600,"Agriculture",14,"male",2016-06-22
"52127",275,"Agriculture",15,"female",2016-06-22
"52128",300,"Retail",13,"female",2016-06-22
"52129",100,"Agriculture",14,"female",2016-06-22
"52130",700,"Clothing",14,"female",2016-06-22
"52131",150,"Agriculture",11,"female",2016-06-22
"52132",800,"Retail",14,"female",2016-06-22
"52133",800,"Food",14,"female",2016-06-22
"52134",100,"Agriculture",14,"female",2016-06-22
"52135",200,"Clothing",8,"male",2016-06-22
"52136",650,"Agriculture",14,"female",2016-06-22
"52137",800,"Agriculture",14,"female",2016-06-22
"52138",400,"Agriculture",14,"female, female",2016-06-22
"52139",350,"Agriculture",14,"female",2016-06-22
"52140",300,"Food",14,"female",2016-06-22
"52141",250,"Food",14,"female",2016-06-22
"52142",200,"Retail",14,"female",2016-06-22
"52143",500,"Retail",13,"female",2016-06-22
"52144",500,"Food",8,"female",2016-06-22
"52145",500,"Services",14,"female",2016-06-22
"52146",500,"Food",8,"male",2016-06-22
"52147",700,"Services",14,"male",2016-06-22
"52148",150,"Services",14,"female",2016-06-22
"52149",100,"Agriculture",8,"female",2016-06-22
"52150",400,"Food",11,"female",2016-06-22
"52151",300,"Food",13,"female",2016-06-22
"52152",150,"Food",13,"female",2016-06-22
"52153",500,"Food",14,"female",2016-06-22
"52154",500,"Agriculture",11,"female",2016-06-22
"52155",600,"Services",14,"female",2016-06-22
"52156",100,"Food",14,"female",2016-06-22
"52157",200,"Food",14,"female",2016-06-22
"52158",500,"Retail",14,"female",2016-06-22
"52159",200,"Retail",14,"female",2016-06-22
"52160",600,"Retail",14,"male",2016-06-22
"52161",100,"Clothing",14,"female",2016-06-22
"52162",500,"Clothing",14,"female",2016-06-22
"52163",300,"Food",14,"female",2016-06-22
"52164",300,"Food",14,"male",2016-06-22
"52165",250,"Food",14,"female",2016-06-22
"52166",200,"Food",14,"female",2016-06-22
"52167",100,"Food",13,"female",2016-06-22
"52168",800,"Services",14,"female",2016-06-22
"52169",800,"Agriculture",20,"female",2016-06-22
"52170",500,"Food",14,"female",2016-06-22
"52171",300,"Retail",14,"female",2016-06-22
"52172",200,"Manufacturing",14,"female",2016-06-22
"52173",900,"Agriculture",20,"female",2016-06-22
"52174",300,"Agriculture",14,"female",2016-06-22
"52175",500,"Health",14,"female",2016-06-22
"52176",400,"Agriculture",14,"female",2016-06-22
"52177",200,"Agriculture",14,"female",2016-06-22
"52178",400,"Food",14,"female",2016-06-22
"52179",600,"Agriculture",14,"female",2016-06-22
"52180",300,"Agriculture",14,"female",2016-06-22
"52181",300,"Retail",8,"male",2016-06-22
"52182",500,"Clothing",14,"female",2016-06-22
"52183",150,"Agriculture",14,"female",2016-06-22
"52184",200,"Agriculture",8,"female, female",2016-06-22
"52185",400,"Clothing",14,"female",2016-06-22
"52186",200,"Clothing",14,"female",2016-06-22
"52187",300,"Services",14,"female",2016-06-22
"52188",600,"Agriculture",14,"female",2016-06-22
"52189",1000,"Services",14,"female",2016-06-22
"52190",200,"Agriculture",14,"female",2016-06-22
"52191",300,"Clothing",14,"female",2016-06-22
"52192",500,"Retail",11,"male",2016-06-22
"52193",600,"Food",14,"female",2016-06-22
"52194",200,"Agriculture",11,"female",2016-06-22
"52195",150,"Food",14,"male",2016-06-22
"52196",200,"Food",14,"female",2016-06-22
"52197",200,"Agriculture",14,"female",2016-06-22
"52198",500,"Agriculture",14,"female",2016-06-22
"52199",10200,"Education",122,"female",2016-06-22
"52200",200,"Retail",13,"female",2016-06-22
"52201",1200,"Services",26,"female",2016-06-22
"52202",200,"Retail",14,"female",2016-06-22
"52203",650,"Services",15,"female, female, male, male, female, female, male, male",2016-06-22
"52204",600,"Agriculture",14,"female",2016-06-22
"52205",300,"Food",13,"female",2016-06-22
"52206",350,"Agriculture",14,"male",2016-06-22
"52207",200,"Agriculture",5,"female",2016-06-22
"52208",200,"Agriculture",14,"female",2016-06-22
"52209",200,"Food",14,"female",2016-06-22
"52210",200,"Food",14,"female",2016-06-22
"52211",150,"Agriculture",14,"female",2016-06-22
"52212",400,"Agriculture",14,"female",2016-06-23
"52213",600,"Retail",14,"female",2016-06-23
"52214",100,"Food",13,"female",2016-06-23
"52215",300,"Agriculture",14,"female",2016-06-23
"52216",150,"Services",14,"female",2016-06-23
"52217",700,"Agriculture",14,"female",2016-06-23
"52218",500,"Agriculture",17,"female",2016-06-23
"52219",150,"Clothing",14,"female",2016-06-23
"52220",300,"Agriculture",14,"female",2016-06-23
"52221",200,"Agriculture",14,"female",2016-06-23
"52222",1150,"Personal Use",25,"male",2016-06-23
"52223",200,"Agriculture",14,"female",2016-06-23
"52224",1000,"Agriculture",14,"female",2016-06-23
"52225",675,"Services",13,"male",2016-06-23
"52226",400,"Food",14,"female",2016-06-23
"52227",950,"Transportation",26,"female",2016-06-23
"52228",700,"Agriculture",26,"female",2016-06-23
"52229",300,"Food",14,"female",2016-06-23
"52230",650,"Agriculture",14,"female",2016-06-23
"52231",250,"Agriculture",14,"male",2016-06-24
"52232",300,"Clothing",8,"female",2016-06-24
"52233",500,"Retail",13,"female",2016-06-24
"52234",200,"Services",8,"female",2016-06-24
"52235",500,"Food",13,"female",2016-06-24
"52236",500,"Retail",14,"female",2016-06-24
"52237",300,"Clothing",8,"female",2016-06-24
"52238",200,"Food",8,"male",2016-06-24
"52239",300,"Retail",14,"male",2016-06-24
"52240",300,"Retail",14,"female",2016-06-24
"52241",200,"Retail",5,"female",2016-06-24
"52242",300,"Retail",8,"female",2016-06-24
"52243",100,"Food",8,"female",2016-06-24
"52244",500,"Retail",11,"female",2016-06-24
"52245",500,"Retail",8,"male",2016-06-24
"52246",300,"Retail",14,"female",2016-06-24
"52247",500,"Food",14,"female",2016-06-24
"52248",500,"Retail",14,"female",2016-06-24
"52249",300,"Retail",14,"female",2016-06-24
"52250",200,"Food",13,"female",2016-06-27
"52251",500,"Food",14,"female",2016-06-27
"52252",300,"Agriculture",14,"female",2016-06-27
"52253",500,"Agriculture",14,"female",2016-06-27
"52254",500,"Clothing",15,"female",2016-06-27
"52255",500,"Clothing",14,"female",2016-06-27
"52256",500,"Retail",15,"female",2016-06-27
"52257",300,"Agriculture",14,"female",2016-06-27
"52258",500,"Clothing",14,"female",2016-06-27
"52259",300,"Agriculture",12,"female",2016-06-27
"52260",500,"Food",14,"female",2016-06-27
"52261",500,"Retail",14,"male",2016-06-27
"52262",400,"Clothing",14,"female",2016-06-27
"52263",200,"Food",14,"female",2016-06-27
"52264",500,"Food",14,"female",2016-06-27
"52265",1000,"Clothing",14,"female",2016-06-27
"52266",300,"Agriculture",14,"female",2016-06-27
"52267",400,"Agriculture",11,"female",2016-06-27
"52268",300,"Clothing",14,"female",2016-06-27
"52269",1000,"Agriculture",20,"female",2016-06-27
"52270",300,"Food",14,"female",2016-06-27
"52271",500,"Services",14,"female",2016-06-27
"52272",200,"Food",14,"female",2016-06-27
"52273",500,"Agriculture",14,"female",2016-06-27
"52274",100,"Agriculture",14,"female",2016-06-27
"52275",300,"Agriculture",14,"female",2016-06-27
"52276",1700,"Agriculture",20,"female",2016-06-27
"52277",225,"Education",14,"female",2016-06-27
"52278",500,"Services",14,"female",2016-06-27
"52279",300,"Agriculture",14,"female",2016-06-27
"52280",300,"Food",12,"female",2016-06-27
"52281",600,"Agriculture",14,"female",2016-06-27
"52282",600,"Retail",14,"male",2016-06-27
"52283",500,"Retail",14,"male",2016-06-27
"52284",500,"Services",14,"male",2016-06-27
"52285",300,"Manufacturing",11,"male",2016-06-27
"52286",500,"Agriculture",14,"female",2016-06-27
"52287",200,"Services",14,"female",2016-06-27
"52288",500,"Food",14,"female",2016-06-27
"52289",200,"Agriculture",14,"female",2016-06-27
"52290",500,"Retail",11,"female",2016-06-27
"52291",400,"Education",14,"female",2016-06-27
"52292",500,"Food",13,"female",2016-06-27
"52293",300,"Food",14,"female",2016-06-27
"52294",100,"Retail",14,"female",2016-06-27
"52295",500,"Retail",15,"female",2016-06-27
"52296",200,"Agriculture",14,"female",2016-06-27
"52297",400,"Agriculture",14,"female",2016-06-27
"52298",300,"Food",13,"female",2016-06-27
"52299",600,"Agriculture",14,"female",2016-06-27
"52300",200,"Agriculture",14,"female",2016-06-27
"52301",200,"Food",14,"female",2016-06-27
"52302",500,"Clothing",14,"female",2016-06-27
"52303",300,"Clothing",15,"female",2016-06-27
"52304",275,"Clothing",12,"female",2016-06-27
"52305",500,"Food",14,"female",2016-06-27
"52306",200,"Food",14,"female",2016-06-27
"52307",300,"Transportation",11,"male",2016-06-27
"52308",600,"Agriculture",20,"female",2016-06-27
"52309",300,"Manufacturing",12,"male",2016-06-27
"52310",300,"Food",11,"female",2016-06-27
"52311",1300,"Agriculture",26,"female",2016-06-27
"52312",1000,"Agriculture",26,"female",2016-06-27
"52313",500,"Agriculture",14,"female",2016-06-27
"52314",150,"Food",14,"female",2016-06-27
"52315",1000,"Agriculture",26,"female",2016-06-27
"52316",1400,"Agriculture",26,"female",2016-06-27
"52317",500,"Retail",15,"female",2016-06-27
"52318",200,"Agriculture",14,"female",2016-06-28
"52319",400,"Food",13,"female",2016-06-28
"52320",200,"Agriculture",14,"female",2016-06-28
"52321",100,"Food",11,"male",2016-06-28
"52322",300,"Food",11,"female",2016-06-28
"52323",300,"Food",14,"female",2016-06-28
"52324",300,"Food",14,"female",2016-06-28
"52325",500,"Transportation",12,"male",2016-06-28
"52326",1000,"Clothing",14,"female",2016-06-28
"52327",300,"Retail",14,"male",2016-06-28
"52328",100,"Services",11,"female",2016-06-28
"52329",650,"Agriculture",14,"female",2016-06-28
"52330",900,"Food",14,"female",2016-06-28
"52331",200,"Retail",11,"male",2016-06-28
"52332",300,"Food",11,"female",2016-06-28
"52333",1000,"Clothing",8,"female",2016-06-28
"52334",2000,"Agriculture",26,"female",2016-06-28
"52335",550,"Agriculture",14,"female",2016-06-28
"52336",300,"Food",11,"female",2016-06-28
"52337",900,"Agriculture",20,"female",2016-06-28
"52338",400,"Services",8,"male",2016-06-28
"52339",500,"Agriculture",14,"female",2016-06-28
"52340",500,"Retail",8,"female",2016-06-28
"52341",200,"Agriculture",14,"female",2016-06-28
"52342",225,"Agriculture",14,"female",2016-06-28
"52343",250,"Food",13,"female",2016-06-28
"52344",650,"Agriculture",14,"female",2016-06-28
"52345",200,"Retail",8,"female",2016-06-28
"52346",425,"Agriculture",14,"female",2016-06-28
"52347",200,"Food",11,"male",2016-06-28
"52348",1000,"Food",14,"female",2016-06-28
"52349",300,"Clothing",11,"female",2016-06-28
"52350",650,"Agriculture",14,"female",2016-06-28
"52351",675,"Transportation",14,"male",2016-06-28
"52352",475,"Construction",14,"female",2016-06-28
"52353",225,"Agriculture",14,"female",2016-06-28
"52354",300,"Retail",11,"female",2016-06-28
"52355",300,"Food",11,"female",2016-06-28
"52356",200,"Construction",13,"female",2016-06-28
"52357",500,"Food",14,"female",2016-06-28
"52358",500,"Services",11,"female",2016-06-28
"52359",300,"Agriculture",14,"female",2016-06-28
"52360",650,"Agriculture",14,"female",2016-06-28
"52361",500,"Agriculture",20,"female",2016-06-28
"52362",400,"Agriculture",14,"female",2016-06-28
"52363",600,"Clothing",14,"male",2016-06-28
"52364",600,"Clothing",14,"male",2016-06-28
"52365",1000,"Food",14,"female",2016-06-28
"52366",900,"Retail",14,"female",2016-06-28
"52367",400,"Agriculture",14,"female",2016-06-28
"52368",300,"Food",14,"female",2016-06-28
"52369",200,"Food",13,"female",2016-06-28
"52370",1000,"Agriculture",14,"female",2016-06-28
"52371",650,"Agriculture",14,"female",2016-06-28
"52372",100,"Retail",8,"female",2016-06-28
"52373",650,"Agriculture",14,"female",2016-06-28
"52374",1000,"Retail",14,"female",2016-06-28
"52375",500,"Agriculture",14,"female",2016-06-28
"52376",300,"Agriculture",14,"female",2016-06-28
"52377",300,"Agriculture",14,"female",2016-06-28
"52378",500,"Agriculture",14,"female",2016-06-28
"52379",2475,"Agriculture",26,"female",2016-06-28
"52380",500,"Clothing",13,"female",2016-06-28
"52381",700,"Agriculture",20,"female",2016-06-28
"52382",550,"Education",14,"female",2016-06-28
"52383",500,"Clothing",13,"female",2016-06-28
"52384",300,"Clothing",13,"female",2016-06-28
"52385",600,"Transportation",14,"male",2016-06-28
"52386",600,"Agriculture",14,"female",2016-06-28
"52387",300,"Food",14,"female",2016-06-28
"52388",250,"Agriculture",14,"female",2016-06-28
"52389",400,"Food",14,"male",2016-06-29
"52390",200,"Clothing",11,"female",2016-06-29
"52391",200,"Agriculture",8,"male",2016-06-29
"52392",600,"Retail",14,"female",2016-06-29
"52393",1000,"Agriculture",26,"female",2016-06-29
"52394",200,"Retail",8,"male",2016-06-29
"52395",300,"Transportation",11,"male",2016-06-29
"52396",200,"Agriculture",14,"female",2016-06-29
"52397",200,"Services",11,"male",2016-06-29
"52398",1450,"Agriculture",26,"female",2016-06-29
"52399",500,"Clothing",14,"female",2016-06-29
"52400",150,"Clothing",11,"female",2016-06-29
"52401",1200,"Agriculture",26,"female",2016-06-29
"52402",1000,"Retail",14,"male",2016-06-29
"52403",500,"Retail",8,"male",2016-06-29
"52404",100,"Services",11,"female",2016-06-29
"52405",300,"Agriculture",14,"female",2016-06-29
"52406",500,"Retail",14,"female",2016-06-29
"52407",300,"Clothing",12,"female",2016-06-29
"52408",200,"Retail",8,"male",2016-06-29
"52409",600,"Clothing",14,"male",2016-06-29
"52410",200,"Agriculture",14,"female",2016-06-29
"52411",200,"Agriculture",14,"female",2016-06-29
"52412",950,"Food",14,"male",2016-06-29
"52413",600,"Services",14,"female",2016-06-29
"52414",300,"Food",14,"female",2016-06-29
"52415",700,"Agriculture",14,"male",2016-06-29
"52416",400,"Food",14,"female",2016-06-29
"52417",250,"Clothing",11,"female",2016-06-29
"52418",300,"Agriculture",11,"male",2016-06-29
"52419",600,"Retail",8,"female",2016-06-29
"52420",700,"Services",14,"female",2016-06-29
"52421",800,"Clothing",14,"male",2016-06-29
"52422",200,"Agriculture",8,"male",2016-06-29
"52423",650,"Agriculture",20,"female",2016-06-29
"52424",600,"Agriculture",14,"female",2016-06-29
"52425",500,"Agriculture",14,"female",2016-06-29
"52426",350,"Retail",14,"male",2016-06-29
"52427",500,"Agriculture",14,"female",2016-06-29
"52428",500,"Retail",14,"female",2016-06-29
"52429",300,"Agriculture",8,"male",2016-06-29
"52430",100,"Services",11,"female",2016-06-29
"52431",800,"Services",8,"female",2016-06-29
"52432",250,"Agriculture",14,"female",2016-06-29
"52433",600,"Retail",14,"male",2016-06-29
"52434",700,"Food",14,"male",2016-06-29
"52435",500,"Retail",5,"female",2016-06-29
"52436",150,"Retail",11,"female",2016-06-29
"52437",200,"Transportation",8,"male",2016-06-29
"52438",450,"Agriculture",14,"female",2016-06-29
"52439",400,"Retail",14,"male",2016-06-29
"52440",500,"Agriculture",14,"female",2016-06-29
"52441",400,"Retail",8,"male",2016-06-29
"52442",300,"Agriculture",14,"female",2016-06-29
"52443",100,"Food",11,"female",2016-06-29
"52444",600,"Services",14,"female",2016-06-29
"52445",350,"Agriculture",14,"female",2016-06-29
"52446",200,"Transportation",14,"male",2016-06-29
"52447",200,"Agriculture",14,"female",2016-06-29
"52448",1000,"Food",14,"male",2016-06-29
"52449",300,"Food",14,"female",2016-06-29
"52450",200,"Retail",8,"female",2016-06-29
"52451",200,"Clothing",11,"female",2016-06-29
"52452",100,"Services",8,"female",2016-06-29
"52453",200,"Retail",8,"male",2016-06-30
"52454",700,"Services",13,"female",2016-06-30
"52455",300,"Retail",11,"female",2016-06-30
"52456",300,"Food",11,"female",2016-06-30
"52457",1000,"Retail",14,"female",2016-06-30
"52458",300,"Clothing",14,"female",2016-06-30
"52459",75,"Personal Use",7,"female",2016-06-30
"52460",400,"Food",14,"female",2016-06-30
"52461",700,"Food",14,"female",2016-06-30
"52462",600,"Construction",14,"male",2016-06-30
"52463",300,"Agriculture",14,"female",2016-06-30
"52464",300,"Agriculture",8,"female",2016-06-30
"52465",1175,"Transportation",20,"male",2016-06-30
"52466",400,"Food",8,"female",2016-06-30
"52467",1000,"Services",14,"female",2016-06-30
"52468",400,"Food",8,"female, female",2016-06-30
"52469",950,"Retail",14,"female",2016-06-30
"52470",300,"Services",8,"male",2016-06-30
"52471",200,"Agriculture",11,"female",2016-06-30
"52472",500,"Food",8,"female",2016-06-30
"52473",50,"Retail",14,"female",2016-06-30
"52474",550,"Agriculture",14,"male",2016-06-30
"52475",300,"Clothing",11,"female",2016-06-30
"52476",300,"Clothing",14,"male",2016-06-30
"52477",500,"Retail",13,"female",2016-06-30
"52478",100,"Retail",8,"female",2016-06-30
"52479",400,"Agriculture",14,"male",2016-06-30
"52480",50,"Agriculture",7,"female",2016-06-30
"52481",500,"Construction",11,"male",2016-06-30
"52482",500,"Food",14,"female",2016-06-30
"52483",500,"Retail",14,"female",2016-06-30
"52484",600,"Food",14,"female",2016-06-30
"52485",200,"Agriculture",8,"female",2016-06-30
"52486",400,"Transportation",14,"male",2016-06-30
"52487",300,"Clothing",11,"female",2016-06-30
"52488",300,"Food",11,"male",2016-06-30
"52489",200,"Agriculture",8,"female",2016-06-30
"52490",175,"Clothing",8,"female",2016-06-30
"52491",400,"Retail",8,"female",2016-06-30
"52492",700,"Clothing",14,"female",2016-06-30
"52493",525,"Services",14,"female",2016-06-30
"52494",250,"Food",14,"female",2016-06-30
"52495",300,"Agriculture",14,"male",2016-06-30
"52496",300,"Agriculture",14,"female",2016-06-30
"52497",75,"Personal Use",14,"female",2016-06-30
"52498",300,"Food",14,"female",2016-06-30
"52499",400,"Clothing",14,"female",2016-06-30
"52500",250,"Food",14,"female",2016-06-30
"52501",250,"Clothing",11,"female",2016-06-30
"52502",300,"Food",14,"female",2016-06-30
"52503",75,"Personal Use",7,"female",2016-06-30
"52504",75,"Personal Use",14,"female",2016-06-30
"52505",100,"Personal Use",7,"female",2016-06-30
"52506",525,"Retail",14,"female",2016-06-30
"52507",100,"Clothing",8,"female",2016-06-30
"52508",300,"Agriculture",14,"female",2016-06-30
"52509",800,"Agriculture",14,"female",2016-06-30
"52510",300,"Food",11,"female",2016-06-30
"52511",300,"Manufacturing",8,"male",2016-06-30
"52512",600,"Agriculture",8,"female, female, female",2016-06-30
"52513",75,"Personal Use",13,"female",2016-06-30
"52514",100,"Food",8,"female",2016-06-30
"52515",500,"Retail",14,"female",2016-06-30
"52516",75,"Agriculture",8,"female",2016-06-30
"52517",300,"Agriculture",14,"female",2016-06-30
"52518",500,"Services",14,"male",2016-06-30
"52519",300,"Food",8,"female",2016-06-30
"52520",600,"Clothing",14,"male",2016-06-30
"52521",300,"Education",14,"female",2016-06-30
"52522",100,"Agriculture",14,"male",2016-06-30
"52523",200,"Agriculture",8,"male",2016-06-30
"52524",75,"Personal Use",14,"female",2016-06-30
"52525",500,"Retail",14,"female",2016-06-30
"52526",600,"Retail",14,"male",2016-06-30
"52527",75,"Personal Use",14,"female",2016-06-30
"52528",500,"Food",14,"female",2016-06-30
"52529",500,"Agriculture",14,"female",2016-06-30
"52530",800,"Retail",14,"female",2016-06-30
"52531",500,"Retail",14,"male",2016-06-30
"52532",200,"Food",10,"female",2016-06-30
"52533",75,"Personal Use",14,"female",2016-06-30
"52534",800,"Retail",14,"male",2016-06-30
"52535",1000,"Food",14,"female",2016-06-30
"52536",1000,"Agriculture",14,"female",2016-06-30
"52537",500,"Clothing",14,"female",2016-06-30
"52538",75,"Personal Use",14,"female",2016-06-30
"52539",450,"Services",14,"male",2016-06-30
"52540",500,"Retail",8,"male",2016-06-30
"52541",200,"Food",10,"female",2016-06-30
"52542",200,"Agriculture",11,"female",2016-06-30
"52543",500,"Food",14,"male",2016-06-30
"52544",500,"Services",14,"female",2016-06-30
"52545",300,"Transportation",11,"male",2016-06-30
"52546",100,"Personal Use",8,"female",2016-06-30
"52547",600,"Retail",14,"male",2016-06-30
"52548",550,"Clothing",14,"female, female",2016-06-30
"52549",300,"Retail",9,"female",2016-06-30
"52550",300,"Construction",11,"female",2016-06-30
"52551",300,"Services",8,"female",2016-06-30
"52552",150,"Food",8,"female",2016-06-30
"52553",500,"Services",14,"female",2016-06-30
"52554",500,"Retail",14,"female",2016-06-30
"52555",200,"Food",11,"female",2016-06-30
"52556",500,"Retail",14,"female",2016-06-30
"52557",50,"Agriculture",8,"female",2016-06-30
"52558",300,"Agriculture",11,"male",2016-06-30
"52559",300,"Retail",8,"female",2016-06-30
"52560",500,"Transportation",11,"male",2016-06-30
"52561",700,"Services",14,"female",2016-06-30
"52562",300,"Food",14,"female",2016-06-30
"52563",500,"Retail",9,"female",2016-06-30
"52564",900,"Services",26,"female",2016-06-30
"52565",500,"Personal Use",14,"female",2016-06-30
"52566",150,"Retail",11,"male",2016-06-30
"52567",400,"Retail",14,"female",2016-06-30
"52568",200,"Food",5,"female",2016-06-30
"52569",500,"Retail",14,"female",2016-06-30
"52570",600,"Services",14,"female",2016-06-30
"52571",700,"Clothing",11,"female",2016-06-30
"52572",300,"Agriculture",8,"male",2016-06-30
"52573",800,"Retail",14,"female",2016-06-30
"52574",150,"Agriculture",8,"male",2016-06-30
"52575",300,"Food",14,"female",2016-06-30
"52576",250,"Agriculture",14,"female",2016-06-30
"52577",250,"Retail",8,"female",2016-06-30
"52578",500,"Retail",14,"female",2016-06-30
"52579",200,"Agriculture",11,"female",2016-06-30
"52580",500,"Retail",14,"female",2016-06-30
"52581",500,"Agriculture",14,"male",2016-06-30
"52582",600,"Transportation",14,"male",2016-06-30
"52583",600,"Food",14,"female, female",2016-06-30
"52584",800,"Agriculture",8,"female",2016-06-30
"52585",400,"Manufacturing",14,"female",2016-06-30
"52586",200,"Agriculture",8,"male",2016-06-30
"52587",300,"Food",14,"female",2016-06-30
"52588",800,"Agriculture",20,"female",2016-06-30
"52589",200,"Agriculture",14,"male",2016-06-30
"52590",200,"Food",14,"female",2016-06-30
"52591",400,"Food",14,"female",2016-06-30
"52592",300,"Clothing",14,"female",2016-06-30
"52593",300,"Services",14,"male",2016-06-30
"52594",800,"Agriculture",14,"female",2016-06-30
"52595",400,"Agriculture",14,"female",2016-06-30
"52596",300,"Retail",14,"female",2016-06-30
"52597",100,"Agriculture",11,"female",2016-06-30
"52598",200,"Retail",8,"female",2016-06-30
"52599",600,"Retail",14,"female",2016-06-30
"52600",200,"Manufacturing",8,"male",2016-06-30
"52601",500,"Services",14,"male",2016-06-30
"52602",500,"Agriculture",14,"female",2016-06-30
"52603",200,"Agriculture",14,"female",2016-06-30
"52604",200,"Retail",8,"female",2016-06-30
"52605",75,"Personal Use",14,"female",2016-06-30
"52606",500,"Clothing",14,"female",2016-06-30
"52607",300,"Agriculture",14,"female",2016-06-30
"52608",250,"Food",8,"female",2016-06-30
"52609",300,"Services",11,"female",2016-06-30
"52610",575,"Agriculture",14,"female, female",2016-06-30
"52611",600,"Agriculture",14,"female",2016-06-30
"52612",400,"Food",14,"female",2016-06-30
"52613",1000,"Agriculture",14,"male",2016-06-30
"52614",650,"Agriculture",14,"male",2016-06-30
"52615",400,"Transportation",15,"male",2016-06-30
"52616",700,"Retail",14,"female",2016-06-30
"52617",700,"Agriculture",14,"female",2016-06-30
"52618",50,"Personal Use",7,"female",2016-06-30
"52619",500,"Services",14,"female",2016-06-30
"52620",200,"Agriculture",14,"female",2016-06-30
"52621",300,"Retail",14,"female",2016-07-01
"52622",150,"Services",14,"female",2016-07-01
"52623",500,"Food",14,"female",2016-07-01
"52624",300,"Agriculture",14,"female",2016-07-01
"52625",650,"Agriculture",14,"female",2016-07-01
"52626",500,"Services",8,"female",2016-07-01
"52627",500,"Retail",14,"male",2016-07-01
"52628",200,"Agriculture",14,"female",2016-07-01
"52629",100,"Transportation",11,"male",2016-07-01
"52630",650,"Agriculture",14,"female",2016-07-01
"52631",550,"Agriculture",14,"female",2016-07-01
"52632",500,"Retail",14,"female",2016-07-01
"52633",500,"Agriculture",14,"female",2016-07-01
"52634",200,"Transportation",14,"male",2016-07-01
"52635",200,"Services",8,"female",2016-07-01
"52636",250,"Agriculture",14,"female",2016-07-01
"52637",200,"Agriculture",14,"female",2016-07-01
"52638",450,"Agriculture",14,"female",2016-07-01
"52639",2000,"Agriculture",26,"female",2016-07-01
"52640",500,"Retail",14,"male",2016-07-01
"52641",200,"Retail",8,"female",2016-07-01
"52642",1000,"Agriculture",20,"female",2016-07-01
"52643",400,"Food",14,"female",2016-07-01
"52644",400,"Transportation",14,"male",2016-07-01
"52645",600,"Food",14,"female",2016-07-01
"52646",800,"Agriculture",14,"female, male, male, female",2016-07-01
"52647",250,"Agriculture",14,"female",2016-07-01
"52648",200,"Agriculture",14,"male",2016-07-01
"52649",250,"Clothing",11,"male",2016-07-01
"52650",600,"Food",14,"male",2016-07-01
"52651",1000,"Agriculture",26,"female",2016-07-01
"52652",300,"Food",14,"male",2016-07-01
"52653",100,"Clothing",11,"female",2016-07-01
"52654",400,"Food",14,"female",2016-07-01
"52655",500,"Agriculture",14,"female",2016-07-01
"52656",600,"Clothing",14,"female",2016-07-01
"52657",1800,"Agriculture",26,"female",2016-07-01
