"","loan_amount","sector","term_in_months","borrower_genders","date"
"71321",500,"Agriculture",14,"female",2017-05-04
"71322",300,"Transportation",11,"female",2017-05-04
"71323",400,"Agriculture",14,"female",2017-05-04
"71324",200,"Agriculture",14,"female",2017-05-04
"71325",300,"Food",14,"female",2017-05-04
"71326",1475,"Agriculture",26,"female",2017-05-04
"71327",400,"Clothing",14,"female",2017-05-04
"71328",400,"Agriculture",14,"female",2017-05-04
"71329",200,"Agriculture",14,"female",2017-05-04
"71330",500,"Services",14,"female",2017-05-04
"71331",200,"Retail",5,"female",2017-05-04
"71332",650,"Agriculture",9,"female, female, female, female, female, male, male, male, male, male, male",2017-05-04
"71333",100,"Services",14,"female",2017-05-04
"71334",200,"Clothing",14,"female",2017-05-04
"71335",500,"Food",14,"female",2017-05-04
"71336",700,"Agriculture",9,"female, female, female, male, male, female, female, female, female, female, female, female",2017-05-04
"71337",300,"Food",14,"female",2017-05-04
"71338",500,"Transportation",14,"male",2017-05-04
"71339",650,"Agriculture",9,"male, male, male, female, male, male, male, female, female",2017-05-04
"71340",200,"Clothing",14,"female",2017-05-04
"71341",150,"Food",14,"female",2017-05-04
"71342",650,"Agriculture",9,"female, female, female, male, female, female, male, female, male, female, male",2017-05-04
"71343",100,"Services",8,"female",2017-05-04
"71344",1000,"Agriculture",9,"male, male, male, male, female, male, male, male, male, female, male, female, male, female",2017-05-04
"71345",500,"Services",11,"female",2017-05-04
"71346",700,"Agriculture",9,"male, male, male, male, male, male, female, male, female, male, male",2017-05-04
"71347",200,"Retail",14,"male",2017-05-04
"71348",200,"Food",14,"female",2017-05-04
"71349",450,"Agriculture",9,"male, female, female, female, male, female, male, female, male",2017-05-04
"71350",500,"Agriculture",14,"female",2017-05-04
"71351",75,"Personal Use",14,"female",2017-05-04
"71352",625,"Agriculture",9,"male, female, male, female, female, male, female, female, female, female",2017-05-04
"71353",200,"Agriculture",14,"male",2017-05-04
"71354",675,"Agriculture",9,"female, female, female, female, male, male, male, male, female, female, female, female",2017-05-04
"71355",800,"Agriculture",9,"female, male, female, male, male, female, female, male, female, male, female, male",2017-05-04
"71356",100,"Clothing",14,"female",2017-05-04
"71357",500,"Food",20,"female",2017-05-04
"71358",625,"Agriculture",9,"female, male, female, female, male, female, male, female, male",2017-05-04
"71359",200,"Agriculture",14,"female",2017-05-04
"71360",500,"Clothing",8,"female",2017-05-04
"71361",200,"Retail",14,"female",2017-05-04
"71362",900,"Agriculture",9,"female, female, female, female, female, male, male, male, male, female, male, female, female, female",2017-05-04
"71363",400,"Food",14,"female",2017-05-04
"71364",400,"Agriculture",14,"female",2017-05-04
"71365",300,"Food",14,"female",2017-05-04
"71366",575,"Agriculture",9,"female, male, female, female, female, female, female, female, male, male",2017-05-04
"71367",600,"Transportation",14,"male",2017-05-04
"71368",300,"Agriculture",14,"female",2017-05-04
"71369",75,"Personal Use",14,"female",2017-05-04
"71370",500,"Agriculture",14,"female",2017-05-04
"71371",500,"Clothing",14,"female",2017-05-04
"71372",325,"Agriculture",9,"female, male, female, female, male, female",2017-05-04
"71373",400,"Services",14,"female",2017-05-04
"71374",800,"Agriculture",9,"female, female, male, male, male, male, male, male, female, female, male, female, male, male",2017-05-04
"71375",500,"Food",14,"female",2017-05-04
"71376",100,"Personal Use",14,"female",2017-05-04
"71377",500,"Retail",14,"female",2017-05-04
"71378",500,"Clothing",14,"female",2017-05-04
"71379",500,"Agriculture",14,"female",2017-05-04
"71380",200,"Agriculture",14,"female",2017-05-04
"71381",500,"Food",14,"male",2017-05-04
"71382",650,"Agriculture",9,"male, female, female, female, male, male, male, male, female",2017-05-04
"71383",400,"Food",14,"female",2017-05-04
"71384",400,"Clothing",14,"female",2017-05-04
"71385",200,"Food",14,"female",2017-05-04
"71386",775,"Agriculture",9,"male, female, male, female, male, female, female, female, male, male, female, male",2017-05-04
"71387",400,"Agriculture",14,"female",2017-05-04
"71388",300,"Food",14,"female",2017-05-04
"71389",500,"Agriculture",14,"male, female, female, female, female",2017-05-04
"71390",200,"Food",14,"female",2017-05-04
"71391",500,"Food",14,"female",2017-05-04
"71392",200,"Retail",14,"female",2017-05-04
"71393",400,"Transportation",14,"male",2017-05-04
"71394",500,"Food",13,"female",2017-05-04
"71395",725,"Agriculture",9,"female, female, male, female, female, male, male, female, female, female, female",2017-05-04
"71396",950,"Agriculture",9,"female, male, female, female, male, female, female, male, female, female, female, female, female, female, male",2017-05-04
"71397",500,"Retail",14,"female",2017-05-04
"71398",150,"Agriculture",14,"female",2017-05-04
"71399",300,"Retail",14,"female",2017-05-04
"71400",50,"Personal Use",8,"female",2017-05-04
"71401",500,"Retail",14,"female",2017-05-04
"71402",625,"Agriculture",9,"male, male, female, male, male, male, female, male, male, female",2017-05-04
"71403",850,"Agriculture",9,"male, female, female, female, male, male, male, male, male, male, female, female",2017-05-04
"71404",200,"Agriculture",14,"female",2017-05-04
"71405",500,"Food",14,"female",2017-05-04
"71406",300,"Agriculture",14,"female",2017-05-04
"71407",300,"Agriculture",14,"female",2017-05-04
"71408",500,"Clothing",14,"female",2017-05-04
"71409",100,"Agriculture",14,"male",2017-05-04
"71410",475,"Agriculture",9,"male, male, female, female, male, male",2017-05-04
"71411",500,"Agriculture",20,"female",2017-05-04
"71412",525,"Agriculture",9,"female, female, female, female, female, female, female, female, female",2017-05-04
"71413",200,"Clothing",14,"female",2017-05-04
"71414",975,"Agriculture",20,"female",2017-05-04
"71415",400,"Clothing",14,"female",2017-05-04
"71416",200,"Agriculture",8,"female",2017-05-04
"71417",800,"Agriculture",9,"male, female, male, female, female, male, male, female, male, male, male, male",2017-05-04
"71418",200,"Agriculture",14,"female",2017-05-04
"71419",500,"Food",14,"male",2017-05-04
"71420",100,"Agriculture",8,"female",2017-05-04
"71421",300,"Retail",11,"female",2017-05-04
"71422",400,"Food",14,"female",2017-05-04
"71423",300,"Food",14,"female",2017-05-04
"71424",400,"Retail",14,"female",2017-05-04
"71425",925,"Agriculture",9,"female, male, male, male, male, female, female, male, female, male, female, male, female, male",2017-05-04
"71426",75,"Personal Use",14,"female",2017-05-04
"71427",700,"Agriculture",9,"male, male, female, male, female, male, male, female, male, female",2017-05-04
"71428",950,"Agriculture",9,"male, female, female, female, female, female, female, female, female, female, female, female",2017-05-04
"71429",200,"Agriculture",11,"male",2017-05-04
"71430",700,"Agriculture",20,"female",2017-05-04
"71431",200,"Agriculture",14,"female",2017-05-04
"71432",300,"Services",14,"female",2017-05-05
"71433",500,"Retail",14,"male",2017-05-05
"71434",75,"Personal Use",8,"female",2017-05-05
"71435",975,"Clothing",14,"female",2017-05-05
"71436",75,"Personal Use",15,"female",2017-05-05
"71437",50,"Personal Use",8,"female",2017-05-05
"71438",300,"Education",14,"female",2017-05-05
"71439",75,"Personal Use",13,"female",2017-05-05
"71440",50,"Personal Use",8,"female",2017-05-05
"71441",75,"Personal Use",14,"female",2017-05-05
"71442",50,"Personal Use",14,"female",2017-05-05
"71443",200,"Clothing",14,"female",2017-05-05
"71444",300,"Food",14,"female",2017-05-05
"71445",500,"Retail",11,"female",2017-05-05
"71446",50,"Personal Use",14,"male",2017-05-05
"71447",300,"Agriculture",8,"male",2017-05-05
"71448",200,"Agriculture",14,"male",2017-05-05
"71449",50,"Personal Use",14,"female",2017-05-05
"71450",800,"Agriculture",14,"male",2017-05-05
"71451",500,"Clothing",14,"female",2017-05-05
"71452",200,"Food",14,"female",2017-05-05
"71453",300,"Services",8,"female",2017-05-05
"71454",100,"Personal Use",8,"female",2017-05-05
"71455",400,"Food",8,"female",2017-05-05
"71456",50,"Personal Use",8,"female",2017-05-05
"71457",50,"Personal Use",8,"female",2017-05-05
"71458",500,"Agriculture",14,"female",2017-05-05
"71459",250,"Construction",14,"male",2017-05-05
"71460",200,"Food",8,"female",2017-05-05
"71461",75,"Personal Use",14,"female",2017-05-05
"71462",50,"Personal Use",8,"female",2017-05-05
"71463",975,"Food",14,"female",2017-05-05
"71464",50,"Personal Use",8,"female",2017-05-05
"71465",200,"Agriculture",14,"female",2017-05-05
"71466",75,"Personal Use",14,"female",2017-05-05
"71467",50,"Personal Use",8,"female",2017-05-05
"71468",500,"Construction",11,"male",2017-05-05
"71469",400,"Retail",14,"female",2017-05-05
"71470",75,"Personal Use",14,"female",2017-05-05
"71471",75,"Personal Use",14,"female",2017-05-05
"71472",350,"Food",14,"female",2017-05-05
"71473",200,"Food",14,"female",2017-05-05
"71474",400,"Transportation",14,"male",2017-05-05
"71475",975,"Agriculture",14,"female",2017-05-05
"71476",200,"Food",14,"female",2017-05-05
"71477",150,"Personal Use",14,"female",2017-05-05
"71478",75,"Personal Use",14,"female",2017-05-05
"71479",50,"Personal Use",8,"male",2017-05-05
"71480",75,"Personal Use",8,"female",2017-05-05
"71481",300,"Services",8,"female",2017-05-05
"71482",500,"Food",14,"female",2017-05-05
"71483",75,"Personal Use",14,"female",2017-05-05
"71484",50,"Personal Use",8,"female",2017-05-05
"71485",75,"Personal Use",14,"female",2017-05-05
"71486",975,"Clothing",14,"female",2017-05-05
"71487",500,"Food",11,"female",2017-05-05
"71488",75,"Personal Use",8,"female",2017-05-05
"71489",200,"Food",14,"female",2017-05-05
"71490",50,"Agriculture",8,"female",2017-05-05
"71491",150,"Personal Use",13,"female",2017-05-05
"71492",200,"Education",14,"female",2017-05-05
"71493",75,"Personal Use",14,"female",2017-05-05
"71494",75,"Personal Use",14,"male",2017-05-05
"71495",50,"Personal Use",8,"female",2017-05-05
"71496",200,"Retail",8,"female",2017-05-05
"71497",500,"Agriculture",8,"male",2017-05-05
"71498",50,"Personal Use",5,"female",2017-05-05
"71499",150,"Personal Use",14,"female",2017-05-05
"71500",500,"Agriculture",14,"female",2017-05-05
"71501",1175,"Retail",20,"male",2017-05-05
"71502",975,"Agriculture",14,"female",2017-05-05
"71503",300,"Agriculture",14,"female",2017-05-05
"71504",200,"Food",8,"female",2017-05-05
"71505",200,"Food",11,"female",2017-05-05
"71506",75,"Personal Use",14,"female",2017-05-05
"71507",50,"Personal Use",8,"female",2017-05-05
"71508",75,"Personal Use",14,"female",2017-05-05
"71509",50,"Personal Use",6,"female",2017-05-05
"71510",50,"Personal Use",8,"female",2017-05-05
"71511",75,"Personal Use",14,"female",2017-05-05
"71512",150,"Personal Use",14,"female",2017-05-05
"71513",200,"Retail",8,"male",2017-05-05
"71514",100,"Agriculture",14,"female",2017-05-05
"71515",75,"Personal Use",14,"female",2017-05-05
"71516",400,"Retail",14,"female",2017-05-05
"71517",50,"Personal Use",14,"female",2017-05-05
"71518",975,"Retail",14,"male",2017-05-05
"71519",75,"Personal Use",14,"female",2017-05-05
"71520",75,"Personal Use",14,"female",2017-05-05
"71521",800,"Retail",14,"female",2017-05-05
"71522",300,"Retail",11,"female",2017-05-05
"71523",75,"Personal Use",14,"female",2017-05-05
"71524",50,"Personal Use",8,"female",2017-05-05
"71525",50,"Personal Use",8,"female",2017-05-05
"71526",500,"Food",14,"female",2017-05-05
"71527",75,"Personal Use",14,"male",2017-05-05
"71528",450,"Agriculture",8,"female, female, female, female, female",2017-05-05
"71529",75,"Personal Use",14,"female",2017-05-05
"71530",725,"Education",14,"female",2017-05-05
"71531",100,"Agriculture",8,"male",2017-05-05
"71532",300,"Agriculture",8,"female",2017-05-05
"71533",200,"Agriculture",11,"female",2017-05-05
"71534",500,"Retail",14,"female",2017-05-05
"71535",600,"Services",14,"female",2017-05-06
"71536",525,"Retail",14,"female",2017-05-06
"71537",800,"Retail",14,"female",2017-05-06
"71538",800,"Services",14,"female",2017-05-06
"71539",400,"Food",8,"female",2017-05-06
"71540",300,"Services",14,"female",2017-05-06
"71541",400,"Retail",8,"female",2017-05-06
"71542",300,"Agriculture",8,"female",2017-05-06
"71543",600,"Retail",14,"male",2017-05-06
"71544",500,"Services",14,"male",2017-05-06
"71545",550,"Food",14,"female",2017-05-06
"71546",400,"Transportation",14,"male",2017-05-06
"71547",200,"Retail",8,"male",2017-05-06
"71548",700,"Services",14,"male",2017-05-06
"71549",300,"Food",14,"female",2017-05-08
"71550",17500,"Education",122,"female",2017-05-08
"71551",300,"Agriculture",14,"female",2017-05-08
"71552",300,"Agriculture",14,"female",2017-05-08
"71553",700,"Food",14,"female",2017-05-08
"71554",500,"Agriculture",14,"female",2017-05-08
"71555",75,"Personal Use",14,"male",2017-05-08
"71556",600,"Agriculture",14,"female",2017-05-08
"71557",200,"Food",13,"female",2017-05-08
"71558",100,"Agriculture",14,"female",2017-05-08
"71559",200,"Food",13,"female",2017-05-08
"71560",75,"Personal Use",14,"male",2017-05-08
"71561",200,"Agriculture",14,"female, female",2017-05-08
"71562",500,"Agriculture",14,"female",2017-05-08
"71563",400,"Agriculture",8,"female, female, female, female",2017-05-08
"71564",75,"Personal Use",14,"female",2017-05-08
"71565",200,"Agriculture",14,"female",2017-05-08
"71566",150,"Education",14,"female",2017-05-08
"71567",300,"Food",14,"female",2017-05-08
"71568",400,"Agriculture",13,"female",2017-05-08
"71569",250,"Agriculture",14,"female",2017-05-08
"71570",200,"Food",13,"female",2017-05-08
"71571",200,"Agriculture",14,"female",2017-05-08
"71572",75,"Personal Use",14,"female",2017-05-08
"71573",75,"Personal Use",14,"female",2017-05-08
"71574",50,"Personal Use",8,"female",2017-05-08
"71575",300,"Retail",14,"female",2017-05-08
"71576",75,"Personal Use",14,"female",2017-05-08
"71577",200,"Agriculture",15,"female",2017-05-08
"71578",400,"Agriculture",13,"female",2017-05-08
"71579",500,"Food",14,"female",2017-05-08
"71580",200,"Food",11,"female",2017-05-08
"71581",600,"Agriculture",20,"female",2017-05-08
"71582",200,"Agriculture",13,"female",2017-05-08
"71583",75,"Personal Use",14,"male",2017-05-08
"71584",500,"Agriculture",14,"female",2017-05-08
"71585",75,"Personal Use",14,"male",2017-05-08
"71586",500,"Agriculture",14,"female",2017-05-08
"71587",100,"Food",14,"female",2017-05-08
"71588",200,"Education",13,"female",2017-05-08
"71589",200,"Agriculture",13,"female",2017-05-08
"71590",500,"Agriculture",14,"female",2017-05-08
"71591",50,"Personal Use",8,"male",2017-05-08
"71592",50,"Personal Use",14,"female",2017-05-08
"71593",300,"Agriculture",13,"female",2017-05-08
"71594",500,"Agriculture",14,"female",2017-05-08
"71595",150,"Personal Use",14,"male",2017-05-08
"71596",75,"Personal Use",14,"female",2017-05-08
"71597",700,"Agriculture",19,"female",2017-05-08
"71598",500,"Agriculture",13,"female",2017-05-08
"71599",150,"Food",14,"female",2017-05-08
"71600",500,"Services",14,"female",2017-05-08
"71601",500,"Agriculture",14,"female",2017-05-08
"71602",200,"Food",14,"female",2017-05-08
"71603",100,"Education",14,"male",2017-05-09
"71604",200,"Agriculture",14,"female",2017-05-09
"71605",300,"Agriculture",14,"female",2017-05-09
"71606",500,"Agriculture",13,"female",2017-05-09
"71607",500,"Agriculture",13,"female",2017-05-09
"71608",500,"Agriculture",14,"female",2017-05-09
"71609",50,"Personal Use",8,"male",2017-05-09
"71610",75,"Personal Use",14,"female",2017-05-09
"71611",100,"Services",8,"female",2017-05-09
"71612",300,"Arts",14,"female",2017-05-09
"71613",150,"Personal Use",14,"female",2017-05-09
"71614",300,"Agriculture",14,"female",2017-05-09
"71615",75,"Personal Use",14,"female",2017-05-09
"71616",50,"Personal Use",14,"female",2017-05-09
"71617",300,"Food",14,"female",2017-05-09
"71618",50,"Personal Use",8,"female",2017-05-09
"71619",500,"Food",14,"female",2017-05-09
"71620",350,"Agriculture",14,"female",2017-05-09
"71621",350,"Agriculture",14,"female",2017-05-09
"71622",300,"Food",14,"female",2017-05-09
"71623",150,"Education",14,"female",2017-05-09
"71624",600,"Food",14,"female",2017-05-09
"71625",200,"Agriculture",14,"male",2017-05-09
"71626",300,"Clothing",14,"female",2017-05-09
"71627",200,"Education",14,"female",2017-05-09
"71628",200,"Retail",11,"male",2017-05-09
"71629",300,"Agriculture",14,"female",2017-05-09
"71630",500,"Food",14,"female",2017-05-09
"71631",100,"Education",14,"female",2017-05-09
"71632",1475,"Food",20,"female",2017-05-09
"71633",200,"Agriculture",14,"female",2017-05-09
"71634",500,"Construction",14,"male",2017-05-09
"71635",50,"Personal Use",14,"male",2017-05-09
"71636",150,"Education",14,"female",2017-05-09
"71637",600,"Clothing",14,"female",2017-05-09
"71638",50,"Personal Use",14,"female",2017-05-09
"71639",75,"Personal Use",14,"female",2017-05-09
"71640",200,"Education",14,"male",2017-05-09
"71641",300,"Retail",15,"female",2017-05-09
"71642",200,"Agriculture",11,"female",2017-05-09
"71643",75,"Personal Use",14,"female",2017-05-09
"71644",425,"Education",14,"female",2017-05-09
"71645",450,"Agriculture",13,"female",2017-05-09
"71646",400,"Retail",14,"female",2017-05-09
"71647",100,"Agriculture",11,"female",2017-05-09
"71648",125,"Education",14,"female",2017-05-09
"71649",150,"Retail",11,"female",2017-05-09
"71650",50,"Personal Use",8,"female",2017-05-09
"71651",400,"Education",14,"female",2017-05-09
"71652",200,"Agriculture",14,"female",2017-05-09
"71653",200,"Agriculture",14,"female",2017-05-09
"71654",400,"Retail",14,"female",2017-05-09
"71655",600,"Agriculture",14,"female",2017-05-09
"71656",100,"Retail",8,"female",2017-05-09
"71657",250,"Food",11,"female",2017-05-09
"71658",550,"Agriculture",13,"female",2017-05-09
"71659",400,"Agriculture",14,"male",2017-05-09
"71660",100,"Agriculture",11,"female",2017-05-09
"71661",200,"Agriculture",13,"female",2017-05-09
"71662",75,"Personal Use",14,"male",2017-05-09
"71663",700,"Agriculture",20,"female",2017-05-09
"71664",100,"Agriculture",14,"female",2017-05-09
"71665",200,"Agriculture",13,"female",2017-05-09
"71666",100,"Education",14,"female",2017-05-09
"71667",50,"Personal Use",7,"male",2017-05-09
"71668",250,"Education",14,"male",2017-05-09
"71669",200,"Education",14,"male",2017-05-09
"71670",500,"Agriculture",14,"female",2017-05-09
"71671",200,"Food",14,"female",2017-05-09
"71672",250,"Education",14,"female",2017-05-09
"71673",50,"Personal Use",8,"female",2017-05-09
"71674",300,"Education",15,"male",2017-05-09
"71675",250,"Retail",14,"female",2017-05-09
"71676",350,"Education",14,"female",2017-05-09
"71677",100,"Agriculture",14,"female",2017-05-09
"71678",600,"Retail",14,"male",2017-05-10
"71679",500,"Agriculture",20,"female",2017-05-10
"71680",200,"Agriculture",11,"female",2017-05-10
"71681",600,"Agriculture",19,"female",2017-05-10
"71682",100,"Agriculture",11,"female",2017-05-10
"71683",200,"Agriculture",14,"female",2017-05-10
"71684",100,"Education",14,"female",2017-05-10
"71685",250,"Agriculture",14,"female",2017-05-10
"71686",225,"Education",14,"female",2017-05-10
"71687",300,"Retail",14,"female",2017-05-10
"71688",400,"Services",8,"female",2017-05-10
"71689",500,"Food",14,"female",2017-05-10
"71690",500,"Agriculture",14,"female",2017-05-10
"71691",250,"Agriculture",14,"female",2017-05-10
"71692",150,"Agriculture",14,"female",2017-05-10
"71693",200,"Agriculture",14,"female",2017-05-10
"71694",300,"Agriculture",8,"female",2017-05-10
"71695",500,"Retail",14,"female",2017-05-10
"71696",500,"Food",14,"female",2017-05-10
"71697",650,"Agriculture",13,"female",2017-05-10
"71698",200,"Education",14,"female",2017-05-10
"71699",500,"Agriculture",14,"male",2017-05-10
"71700",200,"Agriculture",14,"female",2017-05-10
"71701",500,"Retail",8,"female",2017-05-10
"71702",400,"Agriculture",14,"female",2017-05-10
"71703",600,"Agriculture",20,"female",2017-05-10
"71704",925,"Food",14,"male",2017-05-10
"71705",300,"Services",15,"male",2017-05-10
"71706",300,"Agriculture",14,"female",2017-05-10
"71707",500,"Transportation",8,"male",2017-05-10
"71708",250,"Agriculture",14,"female",2017-05-10
"71709",500,"Agriculture",14,"female",2017-05-10
"71710",350,"Agriculture",14,"female",2017-05-10
"71711",16975,"Education",122,"female",2017-05-10
"71712",200,"Agriculture",13,"female",2017-05-10
"71713",500,"Education",11,"female",2017-05-10
"71714",200,"Agriculture",13,"female",2017-05-10
"71715",700,"Transportation",14,"male",2017-05-10
"71716",200,"Food",14,"female",2017-05-10
"71717",500,"Agriculture",20,"female",2017-05-10
"71718",17475,"Education",122,"female",2017-05-10
"71719",400,"Food",14,"female",2017-05-10
"71720",500,"Food",8,"female",2017-05-10
"71721",200,"Agriculture",13,"female",2017-05-10
"71722",800,"Agriculture",14,"female",2017-05-10
"71723",300,"Services",15,"male",2017-05-10
"71724",300,"Food",14,"female",2017-05-10
"71725",500,"Retail",8,"male",2017-05-10
"71726",350,"Food",14,"female",2017-05-10
"71727",975,"Food",14,"female",2017-05-10
"71728",400,"Agriculture",14,"female",2017-05-10
"71729",200,"Agriculture",14,"female",2017-05-10
"71730",300,"Food",14,"female",2017-05-10
"71731",300,"Agriculture",14,"female",2017-05-10
"71732",300,"Agriculture",14,"female",2017-05-10
"71733",975,"Retail",8,"male",2017-05-10
"71734",200,"Food",14,"female",2017-05-10
"71735",400,"Agriculture",14,"female",2017-05-10
"71736",250,"Agriculture",14,"female",2017-05-10
"71737",200,"Agriculture",13,"female",2017-05-10
"71738",975,"Retail",14,"male",2017-05-10
"71739",975,"Agriculture",20,"female",2017-05-10
"71740",300,"Agriculture",14,"female",2017-05-10
"71741",300,"Food",14,"female",2017-05-10
"71742",150,"Education",14,"female",2017-05-10
"71743",500,"Services",14,"female",2017-05-10
"71744",300,"Agriculture",11,"female",2017-05-10
"71745",450,"Agriculture",11,"female",2017-05-10
"71746",575,"Services",15,"female",2017-05-10
"71747",300,"Food",8,"female",2017-05-10
"71748",700,"Transportation",14,"male",2017-05-10
"71749",200,"Agriculture",13,"female",2017-05-10
"71750",500,"Food",14,"female",2017-05-10
"71751",400,"Agriculture",14,"female",2017-05-10
"71752",500,"Retail",14,"female",2017-05-10
"71753",400,"Food",11,"female",2017-05-10
"71754",300,"Agriculture",14,"female",2017-05-10
"71755",975,"Clothing",14,"female",2017-05-10
"71756",400,"Agriculture",14,"female",2017-05-10
"71757",300,"Agriculture",13,"female",2017-05-10
"71758",925,"Retail",14,"male",2017-05-10
"71759",500,"Agriculture",20,"female",2017-05-10
"71760",400,"Agriculture",14,"female",2017-05-10
"71761",800,"Food",11,"female",2017-05-10
"71762",300,"Agriculture",14,"female",2017-05-10
"71763",300,"Food",14,"female",2017-05-10
"71764",650,"Agriculture",19,"female",2017-05-10
"71765",400,"Agriculture",14,"female",2017-05-10
"71766",500,"Agriculture",14,"female",2017-05-10
"71767",200,"Clothing",8,"female",2017-05-10
"71768",500,"Agriculture",14,"female",2017-05-10
"71769",500,"Retail",14,"male",2017-05-10
"71770",150,"Education",14,"female",2017-05-10
"71771",300,"Services",8,"female",2017-05-10
"71772",300,"Agriculture",14,"female",2017-05-10
"71773",275,"Education",14,"male",2017-05-10
"71774",200,"Food",14,"female",2017-05-10
"71775",500,"Services",14,"female",2017-05-10
"71776",700,"Retail",14,"female",2017-05-10
"71777",450,"Agriculture",14,"female",2017-05-10
"71778",300,"Food",14,"female",2017-05-10
"71779",100,"Transportation",5,"male",2017-05-11
"71780",300,"Agriculture",14,"female",2017-05-11
"71781",75,"Personal Use",7,"female",2017-05-11
"71782",175,"Agriculture",14,"female",2017-05-11
"71783",75,"Personal Use",8,"female",2017-05-11
"71784",250,"Retail",14,"male",2017-05-11
"71785",200,"Agriculture",14,"female",2017-05-11
"71786",150,"Personal Use",7,"male",2017-05-11
"71787",250,"Agriculture",14,"female",2017-05-11
"71788",100,"Retail",14,"female",2017-05-11
"71789",200,"Food",14,"female",2017-05-11
"71790",400,"Agriculture",14,"female",2017-05-11
"71791",300,"Food",14,"female",2017-05-11
"71792",300,"Agriculture",14,"female",2017-05-11
"71793",200,"Agriculture",8,"female",2017-05-11
"71794",150,"Food",14,"female",2017-05-11
"71795",300,"Agriculture",14,"female",2017-05-11
"71796",700,"Agriculture",14,"female",2017-05-11
"71797",300,"Food",8,"female",2017-05-11
"71798",200,"Transportation",14,"male",2017-05-11
"71799",300,"Housing",14,"female",2017-05-11
"71800",300,"Services",14,"female",2017-05-11
"71801",650,"Agriculture",14,"male",2017-05-11
"71802",300,"Agriculture",14,"female",2017-05-11
"71803",100,"Education",5,"female",2017-05-11
"71804",75,"Food",14,"female",2017-05-11
"71805",300,"Agriculture",14,"female",2017-05-11
"71806",200,"Retail",14,"female",2017-05-11
"71807",300,"Health",14,"female",2017-05-11
"71808",200,"Agriculture",14,"female",2017-05-11
"71809",450,"Agriculture",14,"female",2017-05-11
"71810",100,"Agriculture",14,"male",2017-05-11
"71811",200,"Agriculture",14,"female",2017-05-11
"71812",50,"Personal Use",7,"female",2017-05-11
"71813",500,"Retail",14,"female",2017-05-11
"71814",300,"Services",8,"male",2017-05-11
"71815",300,"Food",14,"female",2017-05-11
"71816",200,"Food",14,"female",2017-05-11
"71817",500,"Agriculture",20,"female",2017-05-11
"71818",500,"Clothing",14,"female",2017-05-11
"71819",100,"Agriculture",8,"male",2017-05-11
"71820",300,"Retail",8,"female",2017-05-11
"71821",200,"Food",8,"female",2017-05-11
"71822",300,"Agriculture",14,"female",2017-05-11
"71823",300,"Agriculture",14,"female",2017-05-11
"71824",100,"Transportation",8,"male",2017-05-11
"71825",100,"Personal Use",13,"female",2017-05-11
"71826",200,"Services",14,"female",2017-05-11
"71827",400,"Clothing",14,"female",2017-05-11
"71828",200,"Agriculture",14,"female",2017-05-11
"71829",100,"Personal Use",8,"female",2017-05-11
"71830",75,"Personal Use",13,"female",2017-05-11
"71831",200,"Agriculture",14,"female",2017-05-11
"71832",700,"Retail",14,"female",2017-05-11
"71833",100,"Retail",8,"female",2017-05-11
"71834",500,"Food",14,"female",2017-05-11
"71835",300,"Agriculture",14,"male",2017-05-11
"71836",150,"Agriculture",14,"female",2017-05-11
"71837",300,"Clothing",11,"female",2017-05-11
"71838",75,"Personal Use",8,"female",2017-05-11
"71839",500,"Food",14,"female",2017-05-11
"71840",75,"Personal Use",7,"female",2017-05-11
"71841",650,"Agriculture",20,"female",2017-05-11
"71842",100,"Agriculture",14,"female",2017-05-11
"71843",100,"Retail",11,"female",2017-05-11
"71844",400,"Education",14,"female",2017-05-11
"71845",200,"Services",8,"female",2017-05-11
"71846",300,"Agriculture",14,"female",2017-05-11
"71847",300,"Agriculture",14,"female",2017-05-11
"71848",300,"Agriculture",14,"female",2017-05-11
"71849",300,"Food",14,"female",2017-05-11
"71850",425,"Agriculture",14,"female",2017-05-11
"71851",50,"Personal Use",7,"female",2017-05-11
"71852",100,"Food",14,"female",2017-05-11
"71853",500,"Agriculture",14,"female",2017-05-11
"71854",200,"Agriculture",14,"female",2017-05-11
"71855",200,"Agriculture",14,"female",2017-05-11
"71856",100,"Agriculture",14,"female",2017-05-11
"71857",500,"Food",11,"female",2017-05-11
"71858",200,"Clothing",11,"female",2017-05-11
"71859",300,"Agriculture",14,"female",2017-05-11
"71860",200,"Agriculture",14,"female",2017-05-11
"71861",700,"Retail",14,"male",2017-05-11
"71862",400,"Agriculture",14,"female",2017-05-11
"71863",300,"Services",14,"female",2017-05-11
"71864",500,"Food",20,"female",2017-05-11
"71865",250,"Agriculture",14,"female",2017-05-11
"71866",500,"Agriculture",14,"female",2017-05-11
"71867",150,"Food",14,"female",2017-05-11
"71868",50,"Personal Use",7,"female",2017-05-11
"71869",200,"Agriculture",13,"female",2017-05-11
"71870",500,"Food",14,"female",2017-05-11
"71871",100,"Retail",8,"female",2017-05-11
"71872",300,"Agriculture",14,"female",2017-05-11
"71873",75,"Personal Use",7,"female",2017-05-11
"71874",300,"Retail",8,"female",2017-05-11
"71875",300,"Food",14,"female",2017-05-11
"71876",100,"Agriculture",14,"female",2017-05-11
"71877",400,"Food",14,"female",2017-05-11
"71878",200,"Retail",14,"female",2017-05-11
"71879",75,"Personal Use",13,"female",2017-05-11
"71880",300,"Agriculture",14,"female",2017-05-11
